video_url,brazilian_state,corrected_transcription,text_origin,specific_contexts,Os contextos específicos fornecidos fazem sentido? Alguma outra explicação poderia ser incluída?,punchlines,Os trechos selecionados realmente contribuem para a comicidade do texto? Há algum outro trecho que caiba ser destacado?,joke_explanation,A explicação está clara e bem fundamentada? Está coerente com os elementos do texto? De fato é isso que torna o texto engraçado? Que outra ideia poderia ser explicada?,fun,humor,nonsense,wit,irony,satire,sarcasm,cynicism,Os estilos cômicos atribuídos fazem sentido? Algum outro estilo deveria ser incluído?,Algum estilo cômico deveria ser removido?,annotator_ID
https://www.youtube.com/shorts/n6ieMtTolW4?feature=share,Piauí,"Eu vi a Katia Picolé, eu ri muito ali dentro. Como ela é feia, né? E o Efrem também. Ele só esqueceu de dizer que o Efrem é o único repórter que entrevista morto. Bota o celular na casa do defunto. O senhor tá morto mesmo ou ainda tem um fôlegozinho? É o pior, não é isso. É o quanto o mundo tá louco. Sexta-feira eu encontrei com ele no meu norte. Ele falou, doutor, sexta-feira é dia de pegar mulher.",Stand-up,Katia Picolé é uma humorista do Piauí. Efrem Ribeiro é um jornalista também do Piauí.,,"Como ela é feia, né?; o Efrem é o único repórter que entrevista morto. Bota o celular na casa do defunto. O senhor tá morto mesmo ou ainda tem um fôlegozinho?",,"O humorista faz piada ao provocar outra humorista, insinuando que ela é tão feia quanto um famoso repórter do Piauí. Além disso, critica de forma irreverente a falta de sensibilidade do repórter, alegando que ele é extremamente inconveniente e não demonstra respeito nem pelos mortos.",,Sim,Não,Sim,Não,Não,Não,Sim,Não,,,4
https://www.youtube.com/shorts/mkBSPcvWAQ4?feature=share,Pernambuco,"Tem outra frase que a gente usa muito, que tem essa regra que é... Ah, é ótima, é... E quem somos nós pra julgar? Essa frase só é usada logo após um julgamento pesado que você fez pra pessoa. Pode ver, se aplica muito bem. Dá pra usar, ó... Cara tão homofóbico e o filho dando pro assessor, né? Mas quem somos nós pra julgar? Encaixa. Eu gosto dessa fofoca na versão mais lúdica. Tem uma que é assim, ó... Quem diria? O pai escondendo o joio há tanto tempo e o filho dando o anel. Mas quem somos nós pra julgar, não é mesmo?",Stand-up,,,"Essa frase só é usada logo após um julgamento pesado que você fez pra pessoa.; Cara tão homofóbico e o filho dando pro assessor, né?; O pai escondendo o joio há tanto tempo e o filho dando o anel. ",,"O humorista critica a hipocrisia da expressão ""quem somos nós pra julgar"", observando que ela quase sempre aparece depois de alguém relatar uma atrocidade. Para ilustrar, ele cria um exemplo de diálogo em que a frase é usada ao falar sobre um homem homofóbico que, ironicamente, tem um filho envolvido com seu assessor, tanto de maneira literal quanto de forma ""lúdica"", em um sentido metafórico.",,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sática. ,,4
https://www.youtube.com/shorts/7S_Fn_leSIY?feature=share,Paraíba,"Mas vocês acreditam que ainda tem mulher que dá em cima de mim, gordinho, pensando que não gosta? Ah, ué... Agora teve uma cantada esses dias que foi perda demais, pô! Como foi? A gata passou por mim e fez... E eu não tenho coragem de ligar esse fusquinha? Ô, só um chuchu, um chuchu! Tu era pra ter dito, mas não tá pagando não, faça a chupeta, né? Uhul!",Stand-up,O Fusca é um modelo de carro que possui um design arredondado e compacto.,,E eu não tenho coragem de ligar esse fusquinha?,,"O humorista conta que, por ser gordo, foi comparado a um fusca, por conta do formato arredondado e compacto desse modelo.",,Sim,Sim,Sim,Não,Não,Não,Não,Não,,,4
https://www.youtube.com/shorts/LWSXXbULapI?feature=share,Pernambuco,"Passei três dias em Manaus, aí levaram a gente num rio, chegou o guia com um balde cheio de pedaço de peixe, começou a jogar no rio. E eu não sabia que no mundo animal também existiam festivais. Porque quando aquele peixe caiu na água, o que apareceu ali foi um grande Lollapalooza de jacarés. Meu amigo, eu nunca vi tanto jacaré junto. Era jacaré que, porra, segundo a polícia militar tinha 100, segundo o guia, fala baixo que é melhor. Aí o guia solta a frase que eu queria muito ouvir naquele momento. Porque ele falou, então, essa área aqui do rio, ela não é indicada pro banho. Falei, irmão, tu acha mesmo que eu ia mergulhar aqui? Meu irmão, o único Jacaré que eu confio e sou fã dançava no É O Tchan. Aí ele falou, vamos dar uma volta? Falei, isso, volta. Vamos voltar?",Stand-up,Lollapalooza é um festival de música alternativa que acontece anualmente. Jacaré é um ex-dançarino brasileiro da banda É O Tchan.,,"E eu não sabia que no mundo animal também existiam festivais. Porque quando aquele peixe caiu na água, o que apareceu ali foi um grande Lollapalooza de jacarés.;  fala baixo que é melhor; Falei, irmão, tu acha mesmo que eu ia mergulhar aqui? Meu irmão, o único Jacaré que eu confio e sou fã dançava no É O Tchan.; Falei, isso, volta. Vamos voltar?",,"O humorista brinca que, certa vez, viu tantos jacarés juntos que parecia um Lollapalooza do reino animal. Ele ironiza ao questionar se o guia realmente achava que ele cogitaria mergulhar ali, quando foi avisado de que aquele não era um lugar para banho. Ainda comenta que, segundo a polícia, havia mais de 100 jacarés na área, mas que o guia preferia diminuir esse número para não assustar os turistas. Para completar, ele diz que o único jacaré em quem confiava era o dançarino Jacaré, da banda É O Tchan. No final, ao ouvir o guia sugerir que podiam dar uma ""volta"", responde com ironia, dizendo que o melhor seria voltar e sair dali o quanto antes.",,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,,,4
https://www.youtube.com/shorts/77sU-jaxXi8?feature=share,Rio Grande do Norte,"Isso aí é Natal e fora que... Eu convivo com comediantes que elas ficam fazendo umas piadas sem graça o tempo todo pra minha cidade Natal? Lá é Natal o tempo todo, né? Sério, lá a gente só come peru, rabanada, panetone. Aquela tia chata que tu só vê no Natal, mora lá. As piadas de internet assim, você sabia que lá é Natal toda árvore é de Natal? A pior de todas pra mim, a pior de todas é... Natal? Jesus nasceu lá, né? Não, carai. Jesus nasceu em Belém, no Pará, outro estado.",Stand-up,,,"Lá é Natal o tempo todo, né? Sério, lá a gente só come peru, rabanada, panetone. Aquela tia chata que tu só vê no Natal, mora lá.; você sabia que lá é Natal toda árvore é de Natal?; Não, carai. Jesus nasceu em Belém, no Pará, outro estado.",,"O humorista ironiza comediantes que insistem em piadas batidas ligando Natal, capital do Rio Grande do Norte, ao feriado natalino. No fim, entra na brincadeira e responde que Jesus não nasceu em Natal, mas sim em Belém, só que no Belém do Pará.",,Sim,Não,Não,Sim,Sim,Não,Sim,Não,,,4
https://www.youtube.com/shorts/krRFbZZ90oU?feature=share,Piauí,"Eu desde criança, que me meteram na minha cabeça, que eu era doente e aquilo ali, eu fui acreditando que era doente e os vizinhos acreditaram e eu comecei a passar pra todo mundo e minha mãe repetia, meu filho é doente, vem cá, olha, você é doente. Era tipo um remédio, tinha dia que eu tomava oito vezes por dia, você é doente, daqui a pouco, olha, vem cá pra eu lhe dizer, você não pode sair do sereno, nem ficar no seco, nem ver mato verde, nem ver mato seco, nem subir em cima da árvore, nem tomar banho na barragem, nem ir lá pra trás, nem comer porqueira, você é doente. Não vai ficar desembrulhado e nem também muito embrulhado, que vai dar um calor, se você der uma coisa, pode até desidratar. Não vá comer isso que faz mal, não pegue chuva, você é doente. E aquilo foi ficando na minha cabeça. Outro dia foi uma equipe da revista TAM, aquela revista de bordo, entrevistar a minha mãe lá em Periferi, a repórter Sueli Mou, de São Paulo, disse assim, como é que a senhora se...",Stand-up,,,"você não pode sair do sereno, nem ficar no seco, nem ver mato verde, nem ver mato seco, nem subir em cima da árvore, nem tomar banho na barragem, nem ir lá pra trás, nem comer porqueira, você é doente. ",,"O humorista diverte ao contar que, desde criança, sempre ouviu que era doente. Ele relembra, de forma cômica, diversas situações em que diziam: ""Você não pode fazer isso porque é doente"", mas, ao mesmo tempo, também não podia fazer o contrário pelo mesmo motivo dando a entender que, independente da escolha, ele sempre estaria em apuros.",,Sim,Sim,Não,Não,Não,Não,Não,Não,,,4
https://www.youtube.com/shorts/nlxJrsWboT4?feature=share,Pernambuco,"Sabe uma profissão que tem que valorizar pra caralho? O rapaz que corta a luz da companhia elétrica. Aqui em São Paulo, a Enel, né? A Enel, que é o cara que corta a luz. Não é o cara que tá no telemarketing, não. É o cara que vai lá. O cara chega 8 horas da manhã, cansado. O chefe fala, tá aqui, ó. Recebe de corte. Aí tem sempre um que é mais sortudo. Que recebe o serviço de corte e fala, hum, rua Álvares de Azevedo, próximo ao centro. Top, vou. E o azarado? Que chega uma vez depois dele e recebe e fala, beco da facada. No morro dos desesperados. O cara chega tímido, dentro do caminhão da Enel. Desce a escada, todo mundo olhando pra ele já na frente das casas. Se cortar a de Jefferson, eu atiro. Aparece dois com facão. Três com um pedaço de pedra.",Stand-up,,,"E o azarado? Que chega uma vez depois dele e recebe e fala, beco da facada. No morro dos desesperados.; Desce a escada, todo mundo olhando pra ele já na frente das casas. Se cortar a de Jefferson, eu atiro. Aparece dois com facão. Três com um pedaço de pedra.",,"O humorista cria um efeito cômico a partir da péssima situação em que se encontra o encarregado de cortar a energia elétrica de alguém que mora num bairro perigoso, podendo inclusive sofrer ameaça de morte.",,Sim,Sim,Não,Não,Não,Não,Não,Não,,,4
https://www.youtube.com/shorts/E1XYJ1h9Hps?feature=share,Maranhão,"Eu sou do interior, né? Aqui em São Luís, a pessoa tá magra, a pessoa tá em forma, a pessoa tá com o corpo dela aqui, é saúde. No interior, é passando fome na cidade. Rapaz, eu fui pro interior agora, recente. Aí foi lá de mamãe, eu falei, meu filho, como é que tá por lá? Falei, tá tudo bem, mamãe. Ó, meu filho, quando tu precisar de algo, fica com vergonha não, viu? Falei, não, na hora, mamãe, pode deixar. Mas é sério, filho, um quilinho de arroz, a gente manda um peixe pro meu filho, tá bom? A gente tem pouco, mas o que tem, a gente ajuda. Meu filho tá tão maguinho, né? Aí eu fui visitar a vovó que morava no outro bairro, eu passando na rua, a mulher falando, olha lá, não é o filho de miúda que mora em São Luís? É ele mesmo, rapaz, isso é droga, né? Não é? Não é? Não é? Não é?",Stand-up,,,"No interior, é passando fome na cidade.; Meu filho tá tão maguinho, né?; É ele mesmo, rapaz, isso é droga, né?",,"O humorista aponta as diferentes perspectivas entre as pessoas que moram na cidade e as que moram no interior em relação a quem está magro. Na cidade, isso é visto como indicativo de que a pessoa está saudável. No interior, há a impressão de que a pessoa está passando fome. Ele ainda conta que sua mãe, ironicamente, pergunta se ele tá precisando de algo, na tentativa de ajudá-lo. Ainda conta sobre uma mulher que questiona, sarcasticamente, se ele está magro porque usa drogas.",,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Absurdo. Acho q deveria entrar pelo fato de que na piada comparou o baixo peso do rapz com uso de drogas.,,4
https://www.youtube.com/shorts/-oWpMM7biwo?feature=share,Pernambuco,"Tinha um show que a gente fazia, que era num bar. E as mesas do bar ficavam na calçada. Só que eram muitas mesas. E pouca calçada. E aí, tem um momento que eles… Parte das mesas ficaram na calçada do outro lado da rua. Mentira! E passava carro na rua. E passava carro… Então assim, a gente seguia o show quando passava carro. Mas… But… Entretanto, quando passava ônibus… A gente tinha que parar o… Tinha que parar o sete no meio, esperar o ônibus passar. Aí a gente transformava em piada, brincava. Teve uma hora que engarrafou, o ônibus ficou parado. A gente ficou falando com as pessoas de dentro do ônibus. Gente, eu vou contar a piada pra vocês, vocês passam adiante. Pra galera que tá lá atrás. Pra onde vocês estão indo? Nossa, assim, foi uma das experiências mais desafiadoras da minha vida, inclusive.",Podcast,,,"Teve uma hora que engarrafou, o ônibus ficou parado. A gente ficou falando com as pessoas de dentro do ônibus. Gente, eu vou contar a piada pra vocês, vocês passam adiante. Pra galera que tá lá atrás. ",,"O humorista conta uma situação inusitada em que um ônibus ficou engarrafado entre as duas calçadas do lugar onde realizava um de seus shows humorísticos. Depois ele brinca com o fato de ter contado a piada para quem estava dentro desse ônibus, pedindo pra que a repassassem para quem estava mais ao fundo.",,Sim,Sim,Não,Sim,Não,Não,Não,Não,,,4
https://www.youtube.com/shorts/JBlVDBBSGwM?feature=share,Ceará,"Não tô aguentando mais não, não tô aguentando mais. Pô, eu dormi na rede, velho, acordei no banheiro, o que é isso, negão? Você não é sonâmbulo, é? Não, velho, foi os zé des egípcio que me carregaram pra lá, negão. Tem alguma coisa errada com essa casa, esse calor não tá normal, não. Gente, eu fui dormir ontem, deitei no colchão, quando me acordei, o colchão tava grudado nas minhas costas. Eu pensei que era um tartaruga ninja. É que eu tô te falando, é muito quente essa casa. Eu tava no quintal, desceu três urubus, ficou olhando pra mim. Pra quê? Comer carniça? Não, eles foram pedir um copo d'água, tava tudo morrendo de sede. Você deu? Não, ia passando um rapaz do carrinho de picolé.",Programa humorístico,,,"Não, velho, foi os zé des egípcio que me carregaram pra lá, negão.; o colchão tava grudado nas minhas costas. Eu pensei que era um tartaruga ninja.;  Não, eles foram pedir um copo d'água, tava tudo morrendo de sede.",,"Os personagens reclamam do calor intenso dentro de casa e compartilham relatos hilários. O primeiro brinca que os ""Zé dos Egípcio"" (mosquitos Aedes aegypti) se multiplicaram tanto com o calor que chegaram a carregá-lo da rede até o banheiro. O segundo diz que o colchão grudou em suas costas, fazendo-o parecer uma Tartaruga Ninja. Já o último exagera ao afirmar que até os urubus apareceram pedindo água, de tanta sede que estavam com o calor escaldante.",,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,,4
https://www.youtube.com/shorts/iaF97vVRt8E?feature=share,Paraíba,"Opa primo, tudo bom? Só um salgadinho mesmo, um saguadinho mesmo. Ô meu patrão, agora é pra já. Ó, vai ser no cartão, dinheiro ou pix? Vai ser no dinheiro. Aô rapaz, que pena, a gente não aceita dinheiro não, é só cartão ou pix. E pra que que perguntou? É pra sair do débito da casa mesmo. Passa aqui então no débito. Pronto, vai ser débito ou crédito? Débito. Esse salgadinho aqui tá na promoção, se levar dois, o segundo sai de graça. Deixa eu ver, eu quero só o segundo salgadinho que é de graça então. Não, só pode levar um, aí se você levar o dois, aí vai sair de graça um. Débito ou crédito? Vai ser no débito É... débito ou crédito? Eu já disse cara, débito. CPF na nota? Não, sem CPF na nota. É débito ou crédito? Ô meu pai, faça o seguinte, deixa pra lá, deixa pra lá, não quero mais nenhum.",Vídeo roteirizado,,,"E pra que que perguntou?; Esse salgadinho aqui tá na promoção, se levar dois, o segundo sai de graça.;  Ô meu pai, faça o seguinte, deixa pra lá, deixa pra lá, não quero mais nenhum.",,"O humorista fala sobre uma situação irritante que passou enquanto tentava comprar um salgado e o vendedor ficava com brincadeiras e perguntando, insistentemente, se ele iria pagar em crédito ou débito, até que fica com raiva e desiste.",,Não,Não,Não,Sim,Não,Não,Sim,Não,,,4
https://www.youtube.com/shorts/Vg2dvAs5mhU?feature=share,Piauí,"Quando o mundo está se acabando, você vê as coisas do jeito que está, você toma decisões que talvez você não tomasse se você estivesse no seu juízo perfeito. Eu na ocasião pensei, vou lutar com o Popó, mas eu não fui sem saber, eu pesquisei, eu fui atrás, eu li os livros para aprender o fundamento do boxe. O que eu gosto na coisa é o fundamento por trás dela, o fundamento do boxe é o movimento certo na hora certa, é física do corpo. Dá um murro aqui, você sempre dá um murro feio, aí o cara vai te ensinar, gira o quadril e a tua perna, que tu vai tirar uma força mecânica, tu vai dar um murro que tu não sabia que tu tinha aquela força, eu aprendi isso aí, eu só esqueci de um detalhe só, o Popó já sabia disso aí já. Já tinha uns 30 anos que ele sabia.",Stand-up,Popó é um pugilista brasileiro tetracampeão mundial de boxe e supercampeão mundial unificado.,,"eu só esqueci de um detalhe só, o Popó já sabia disso aí já. Já tinha uns 30 anos que ele sabia.",,"O humorista brinca sobre sua luta com Popó, contando que se preocupou em aprender os fundamentos do boxe e planejar cada detalhe. No entanto, esqueceu um pequeno detalhe: Popó já tinha 30 anos de experiência no ringue.",,Sim,Sim,Não,Não,Não,Não,Não,Não,,,4
